data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7077228,32,ARG1801,1801,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,South America,Argentina,Misiones,Misiones,,Posadas,-27.3782,-55.9201,1,La Nacion (Argentina),National,"On 30 April 2020, in Posadas (Misiones), residents from the city center, performed a pot-banging protest against the release of prisoners. It was the second day of protests and this event happened because of some judges' decision to release some prisoners, after the intense protests and riots in the country's prisons in the previous week, due to the fear of contagion of the coronavirus. Until 29 April 2020, 753 prisoners from Buenos Aires' prisons were released, while around 200 from federal prisons were set free. [size=no report]",0,1588632260,ARG
7077229,32,ARG1813,1813,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,South America,Argentina,Santa Fe,Santa Fe,,Santa Fe,-31.6295,-60.701,1,La Nacion (Argentina),National,"On 30 April 2020, in Santa Fe (Santa Fe), residents, mainly from the city center, performed a pot-banging protest against the release of prisoners, while cars also honked in protest. It was the second day of protests and this event happened because of some judges' decision to release some prisoners, after the intense protests and riots in the country's prisons in the previous week, due to the fear of contagion of the coronavirus. Until 29 April 2020, 753 prisoners from Buenos Aires' prisons were released, while around 200 from federal prisons were set free. [size=no report]",0,1588632260,ARG
7077230,32,ARG1802,1802,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,South America,Argentina,Santa Fe,Castellanos,,Rafaela,-31.2527,-61.4917,1,La Nacion (Argentina),National,"On 30 April 2020, in Rafaela (Santa Fe), residents performed a pot-banging protest against the release of prisoners. It was the second day of protests and this event happened because of some judges' decision to release some prisoners, after the intense protests and riots in the country's prisons in the previous week, due to the fear of contagion of the coronavirus. Until 29 April 2020, 753 prisoners from Buenos Aires' prisons were released, while around 200 from federal prisons were set free. [size=no report]",0,1588632260,ARG
7077231,32,ARG1800,1800,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,South America,Argentina,Buenos Aires,Esteban Echeverria,,Monte Grande,-34.8206,-58.4644,2,La Nacion (Argentina),National,"On 30 April 2020, in in the partido of Esteban Echeverria (Buenos Aires), residents performed a pot-banging protest against the release of prisoners, while cars also honked in protest. It was the second day of protests and this event happened because of some judges' decision to release some prisoners, after the intense protests and riots in the country's prisons in the previous week, due to the fear of contagion of the coronavirus. Until 29 April 2020, 753 prisoners from Buenos Aires' prisons were released, while around 200 from federal prisons were set free. [size=no report]",0,1588632260,ARG
7077487,340,HND1588,1588,30-Apr-20,2020,1,Strategic developments,Looting/property destruction,Military Forces of Honduras (2010-),,1,Unidentified Gang (Honduras),,3,13,Central America,Honduras,Gracias a Dios,Brus Laguna,,Brus Laguna,15.7682,-84.5414,1,Proceso Digital,National,"On 30 April 2020, in Brus Laguna, Gracias a Dios, Military forces found and destroyed a clandestine airstrip used for drug trafficking -the second one during the week.",0,1588632261,HND
7075696,368,IRQ24133,24133,30-Apr-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Dahuk,Amedi,,Amadiya,37.0921,43.4877,2,People's Defense Forces,Other,"HPG reported that on 30 April 2020, Turkish Military forces conducted airstrikes in Saca and Kuniska areas (Kurdish names) in Zap (Amadiya) region of Dahuk, Northern Iraq. Source reported that there were no fatalities.",0,1588619925,IRQ
7076208,466,MLI3748,3748,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Studio Tamani,National,"On 30 April 2020, a number of residents in Bamako (Bamako) staged a demonstration against the elections result. [size=no report]",0,1588625469,MLI
7077232,32,ARG1805,1805,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,South America,Argentina,Santa Fe,Rosario,,Rosario,-32.9528,-60.6473,1,La Nacion (Argentina),National,"On 30 April 2020, in Rosario (Santa Fe), residents performed a pot-banging protest against the release of prisoners. It was the second day of protests and this event happened because of some judges' decision to release some prisoners, after the intense protests and riots in the country's prisons in the previous week, due to the fear of contagion of the coronavirus. Until 29 April 2020, 753 prisoners from Buenos Aires' prisons were released, while around 200 from federal prisons were set free. [size=no report]",0,1588632260,ARG
7077488,340,HND1590,1590,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Honduras),,6,,,0,60,Central America,Honduras,Cortes,Choloma,,Choloma,15.6144,-87.953,1,Proceso Digital,National,"On 30 April 2020, in Choloma, Cortes, a group of residents of Colonia Las Americas demonstrated to demand food during the lockdown ordered by the government to prevent the spread of the coronavirus infection. [size=no report]",0,1588632261,HND
7075697,792,TUR11667,11667,30-Apr-20,2020,1,Strategic developments,Looting/property destruction,HBDH: Peoples United Revolutionary Movement,,3,Civilians (Turkey),Police Forces of Turkey (2016-) National Intelligence Organization,7,37,Middle East,Turkey,Gaziantep,Sehitkamil,,Sehitkamil,37.0796,37.38,1,Peoples' United Revolutionary Movement,Other,"Property destruction: On 30 April 2020, Orhan Yilmazkaya Vengeance Units of HBDH carried out an arson attack targeting a hotel building in Sehitkamil which has been closed in last 6 years, due to its alleged use by the intelligence organization for undercover activities.",0,1588619925,TUR
7076209,466,MLI3750,3750,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Sikasso,Yanfolila,Wassoulou Balle,Yanfolila,11.1833,-8.15,1,Studio Tamani,National,"On 30 April 2020, a number of residents in Yanfolila (Sikasso) staged a demonstration against the elections result. [size=no report]",0,1588625469,MLI
7074162,4,AFG45353,45353,30-Apr-20,2020,1,Violence against civilians,Attack,Military Forces of Afghanistan (2014-),,1,Civilians (Afghanistan),,7,17,Caucasus and Central Asia,Afghanistan,Faryab,Qaysar,,Qaysar,35.6875,64.2932,2,Voice of Jihad,Other,"On 30 April 2020, 1 civilian was killed and 1 was wounded by Afghan forces fire in the Yangi Kala area of Qaysar district, Faryab. Fatalities coded as 0 (VoJ reported 1).",0,1588608253,AFG
7076210,466,MLI3749,3749,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Sikasso,Sikasso,Lobougoula,Sikasso,11.0992,-5.9454,1,Studio Tamani,National,"On 30 April 2020, a number of residents in Sikasso (Sikasso) staged a demonstration against the elections result. [size=no report]",0,1588625469,MLI
7078259,804,UKR36619,36619,30-Apr-20,2020,1,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Luhansk,Popasniansky,,Zolote-4,48.6793,38.5145,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 2 shots involving small arms near Zolote-4.",0,1588693871,UKR
7075955,478,MAA757,757,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Mauritania),,6,,,0,60,Western Africa,Mauritania,Nouakchott-Ouest,Nouakchott,Nouakchott,Nouakchott,18.0801,-15.9777,1,Al Akhbar (Mauritania),National,"On 30 April 2020, citizens held a protest sit-in in front of the presidential palace in Nouakchott (Nouakchott), demanding the repatriation of their relatives blocked in Morocco and Senegal since the start of the Coronavirus outbreak. [size=no report]",0,1588625468,MRT
7077235,32,ARG1815,1815,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,South America,Argentina,Santa Fe,General Lopez,,Venado Tuerto,-33.7452,-61.9687,1,La Nacion (Argentina),National,"On 30 April 2020, in Venado Tuerto (Santa Fe), residents performed a pot-banging protest against the release of prisoners. It was the second day of protests and this event happened because of some judges' decision to release some prisoners, after the intense protests and riots in the country's prisons in the previous week, due to the fear of contagion of the coronavirus. Until 29 April 2020, 753 prisoners from Buenos Aires' prisons were released, while around 200 from federal prisons were set free. [size=no report]",0,1588632260,ARG
7074164,4,AFG45351,45351,30-Apr-20,2020,1,Battles,Armed clash,Taliban,,2,Military Forces of Afghanistan (2014-),,1,12,Caucasus and Central Asia,Afghanistan,Urozgan,Khas Urozgan,,Khas Urozgan,32.9299,66.6891,2,Voice of Jihad,Other,"On 30 April 2020, 1 Afghan security personnel commander was killed and his guard was taken as a hostage following an attack by Taliban militants in the 'Bazar' area of Khas Urozgan district, Urozgan.Fatalities coded as 0 (VoJ reported 1).",0,1588608253,AFG
7075444,422,LBN5036,5036,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Palestine),Refugees/IDPs (Palestine),6,,,0,60,Middle East,Lebanon,South,Saida,,Ein el Hilweh,33.5408,35.3767,1,AlManar TV,National,"On 30 April 2020, Palestinians from the Ein al Hilweh refugee camp in Sidon demonstrated outside the office of the Director of Services of the Palestinian Refugee Relief Agency and the UNRWA in the camp, against the neglect of Palestinian people in Lebanon during the coronavirus epidemic. The demonstration was organised by the Joint Palestinian Action Authority and Palestinian People's Committees. [size=no report]",0,1588619924,LBN
7076980,152,CHI3666,3666,30-Apr-20,2020,2,Protests,Peaceful protest,Protesters (Bolivia),,6,,,0,60,South America,Chile,Antofagasta,El Loa,Calama,Calama,-22.4567,-68.9237,1,El Mercurio de Calama,Subnational,"Around 30 April 2020, in Calama, Antofagasta, a group of Bolivian citizens protested over the lack of resources for people stranded in the border crossing between Chile and Bolivia. The protesters demand government support to return to their country of origin. The citizens were affected by border shutdowns declared due to the coronavirus pandemic. [size=no report]",0,1588632259,CHL
7076215,854,BFO3687,3687,30-Apr-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Burkina Faso),,3,Civilians (Burkina Faso),,7,37,Western Africa,Burkina Faso,Est,Gourma,Fada Ngourma,Boungou,11.8737,0.5061,1,Twitter,New media,"On 30 April 2020, unknown gunmen entered the village of Boungou (Fada Ngourma, Gourma), and killed two people.",2,1588625469,BFA
7075704,376,ISR1775,1775,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Israel),Labour Group (Israel),6,,,0,60,Middle East,Israel,Tel Aviv,Tel Aviv,,Tel Aviv,32.0809,34.7806,1,Times of Israel,National,"On 30 April 2020, hundreds of self-employed workers and business owners gathered at the Rabin square in Tel Aviv to demand government assistance and the lifting of restrictions set in place to curb the spread of the coronavirus, so that they can return to work. Protesters also demand a compensation for the time their businesses were closed and the losses they incurred. [size=hundreds]",0,1588619925,ISR
7078266,804,UKR36599,36599,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,,2,12,Europe,Ukraine,Donetsk,Yasynuvata,,Donetsk Filtration Station,48.1331,37.808,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 87 projectiles/explosions/shots/bursts of fire involving small arms/heavy machineguns/unknown weapons in both directions of the frontline near Donetsk Filtration Station.",0,1588693871,UKR
7074170,4,AFG45410,45410,30-Apr-20,2020,2,Strategic developments,Looting/property destruction,Military Forces of Afghanistan (2014-),,1,Civilians (Afghanistan),Labour Group (Afghanistan),7,17,Caucasus and Central Asia,Afghanistan,Wardak,Saydabad,,Saydabad,34.0004,68.7135,2,Voice of Jihad,Other,"Property destruction: As reported on 30 April 2020, 2 civilians houses were destroyed by Afghan forces in Saydabad district, Wardak. 1 tailor shop and 1 resturant were also burned down by the forces.",0,1588608253,AFG
7078267,804,UKR36600,36600,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,,2,12,Europe,Ukraine,Donetsk,Volnovasky,,Kominternove,47.1745,37.811,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 56 projectiles/explosions involving unknown weapons in both directions of the frontline near Kominternove.",0,1588693871,UKR
7078268,804,UKR36601,36601,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,,,0,10,Europe,Ukraine,Donetsk,Horlivka Municipality,,Mayorsk,48.3798,38.0067,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 67 projectiles/explosions involving unknown weapons near Mayorsk.",0,1588693871,UKR
7075452,422,LBN5013,5013,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Lebanon),,6,,,0,60,Middle East,Lebanon,Mount Lebanon,Matn,,Antelias,33.915,35.5931,2,An-Nahar,National,"On 30 April 2020, protesters from the movement against the political system in Lebanon and demonstrating against the high US dollar exchange rate and dire economic and living conditions set out for a car demonstration from Antelias through the Matn towns under the slogan ""Matn, the pulse of the revolution"". They drove through Jal el Dib, Zalqa, Dekwaneh, Mansouriyeh, Beit Meri, Bramana, Baabdiyat, Dhour Shouir, Bteghrine, Bikfaiya and then back to Antelias. [size=no report]",0,1588619924,LBN
7078269,804,UKR36602,36602,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,,2,12,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 77 projectiles/explosions/shots/bursts of fire involving heavy machineguns/unknown weapons in both directions of the frontline near Vodyane.",0,1588693871,UKR
7074429,887,YEM52018,52018,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Yemen (2012-),,1,Military Forces of Yemen (2016-) Supreme Political Council,,1,11,Middle East,Yemen,Al Jawf,Al Hazm,,Wadi Halhalan,15.9071,45.1756,2,Aden al Ghad,National,"On 30 April 2020, pro-Hadi forces reportedly clashed with Houthi forces in the area of Jadafar, coded as Wadi Halhalan (Al Hazm, Al Jawf), east of Al Hazm city, incurring fatalities. Unclear fatalities coded as 10.",10,1588614088,YEM
7076733,340,HND1591,1591,30-Apr-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Honduras),,3,Civilians (Honduras),,7,37,Central America,Honduras,Cortes,San Pedro Sula,,San Pedro Sula,15.5042,-88.025,1,Proceso Digital; La Tribuna (Honduras),National,"On 30 April 2020, in San Pedro Sula, Cortes, a gunman and a woman driving a motorcycle intercepted a car and shot the driver dead. 1 fatality.",1,1588632258,HND
7078270,804,UKR36603,36603,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,,2,12,Europe,Ukraine,Donetsk,Yasynuvata,,Kruta Balka,48.1433,37.8256,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 9 explosions/shots/bursts of fire involving small arms/unknown weapons near Kruta Balka.",0,1588693871,UKR
7077502,484,MEX17675,17675,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Mexico),,6,,,0,60,Central America,Mexico,Sinaloa,Ahome,,Los Mochis,25.7834,-108.9943,1,Riodoce,Subnational,"On 30 April 2020, in Los Mochis, Sinaloa, around 100 residents of the fisher camp Lazaro Cardenas evicted a group of workers of the Western Gas and Petrochemical Group who were collecting electoral information of the residents in exchange of food packages. [size=around 100]",0,1588632261,MEX
7078271,804,UKR36604,36604,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,,,0,20,Europe,Ukraine,Donetsk,Yasynuvata,,Opytne,48.0961,37.7214,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Opytne.",0,1588693871,UKR
7078272,804,UKR36605,36605,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,,2,12,Europe,Ukraine,Donetsk,Donetsk,,Oktiabr Mine,48.0533,37.7098,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 22 shots/bursts of fire involving small arms near Oktiabr Mine.",0,1588693871,UKR
7076992,484,MEX17677,17677,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Mexico),Labour Group (Mexico),6,,,0,60,Central America,Mexico,Nuevo Leon,Monterrey,,Monterrey,25.6647,-100.311,1,El Norte,Subnational,"On 30 April 2020, in Monterrey, Nuevo Leon, a group of workers protested outside the Government Palace demanding the lift of the suspension of the activities and to allow non-essential workers to work despite the coronavirus pandemic. [size=no report]",0,1588632259,MEX
7078273,804,UKR36620,36620,30-Apr-20,2020,1,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Donetsk,Bakhmut,,Novoluhanske,48.4263,38.1711,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 55 projectiles/explosions/shots involving unknown weapons in both directions of the frontline near Novoluhanske.",0,1588693871,UKR
7078275,804,UKR36608,36608,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,,,0,20,Europe,Ukraine,Donetsk,Bakhmut,,Hladosove,48.4315,38.0676,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Hladosove.",0,1588693871,UKR
7083907,887,YEM52005,52005,30-Apr-20,2020,1,Battles,Government regains territory,Military Forces of Yemen (2016-) Supreme Political Council,,1,Military Forces of Yemen (2012-) Amajid Brigade,Southern Resistance,1,11,Middle East,Yemen,Al Bayda,Mukayras,,Am Taffah,13.9693,45.8222,2,Twitter,New media,"On 30 April 2020, pro-Houthi forces reportedly regained control of areas in the ""neutral zone"" in eastern Mukayras district, coded at Am Taffah (Mukayras, Al Bayda), following clashes with Amajid Brigade and Southern Resistance forces. No fatalities nor injuries were reported. *Note that similar gains were also reported on 26 April.",0,1589248044,YEM
7078276,804,UKR36609,36609,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,,2,12,Europe,Ukraine,Donetsk,Telmanivsky,,Zaporozhets,47.3746,37.972,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 8 shots involving small arms near Zaporozhets.",0,1588693871,UKR
7077508,862,VEN4168,4168,30-Apr-20,2020,2,Violence against civilians,Attack,Military Forces of Venezuela (1999-) DGCIM: Directorate General of Military Counterintelligence,,1,Civilians (Venezuela),Government of Venezuela (1999-),7,17,South America,Venezuela,Distrito Capital,Libertador,,Caracas,10.4829,-66.9036,1,Tal Cual,National,"Around 30 April 2020 (as reported), in the interrogation room of the General Directorate of Military Counterintelligence (Dgcim) in Caracas, DGCIM officers have beaten and used mechanical suffocation with a plastic bag containing a chemical that caused abrasions on the face of one prisoner. The victim is a manager of the national oil company, Pdvsa. He was detained along with another manager accused of providing data to the United States government on the oil industry operations.",0,1588632261,VEN
7078021,804,UKR36572,36572,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Ukraine),Health Workers (Ukraine),6,,,0,60,Europe,Ukraine,Kiev City,Kiev,,Kiev-Obolonskyi,50.5286,30.4749,1,Focus; Segodnya; Hromadske Radio,National,"On 30 April 2020, nurses of an Obolonskyi district hospital protested in Kyiv demanding higher salaries. [size=no report]",0,1588693869,UKR
7078277,804,UKR36610,36610,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,,2,12,Europe,Ukraine,Donetsk,Telmanivsky,,Petrivske,47.3822,37.9619,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 2 shots involving small arms near Petrivske.",0,1588693871,UKR
7076997,484,MEX17678,17678,30-Apr-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Mexico),,3,Civilians (Mexico),,7,37,Central America,Mexico,Nuevo Leon,Monterrey,,Monterrey,25.6647,-100.311,1,El Norte,Subnational,"On 30 April 2020, in Monterrey, Nuevo Leon, two armed men attacked a man in Colonia Independencia. The victim was injured. 1 injured.",0,1588632259,MEX
7078022,804,UKR36573,36573,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Ukraine),Labour Group (Ukraine),6,,,0,60,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,1,Reporter-ua; Stop Corruption,National,"On 30 April 2020, several dozen small entrepreneurs protested outside the Cabinet of Ministers in Kyiv complaining that they cannot work because of the coronavirus lockdown whereas large businesses continue to work. [size=several dozen]",0,1588693869,UKR
7078278,804,UKR36611,36611,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,,,0,10,Europe,Ukraine,Donetsk,Donetsk,,Novolaspa,47.5733,37.8777,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 12 explosions involving unknown weapons near Novolaspa.",0,1588693871,UKR
7078023,804,UKR36576,36576,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Donetsk,Volnovasky,,Pavlopil,47.2656,37.7787,2,JFO HQ press centre; Ministry of Defence of Ukraine; OSCE SMM-Ukraine,Other,"On 30 April 2020, the NAF rebel forces fired IFVs, grenade launchers and heavy machine guns at the governmental positions near Pavlopil, Donetsk. The OSCE SMM observed a total of 82 explosions/bursts of fire involving heavy machineguns/AGL near Pavlopil.",0,1588693869,UKR
7078279,804,UKR36612,36612,30-Apr-20,2020,1,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Donetsk,Volnovasky,,Chermalyk,47.3159,37.8086,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 18 explosions/shots involving small arms/unknown weapons near Chermalyk.",0,1588693871,UKR
7078024,804,UKR36577,36577,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Donetsk,Yasynuvata,,Pisky,48.0669,37.6664,2,Ministry of Defence of Ukraine; OSCE SMM-Ukraine; JFO HQ press centre,Other,"On 30 April 2020, the NAF rebel forces fired 82mm mortars and heavy machine guns at the governmental positions near Pisky, Donetsk. The OSCE SMM observed a total of 4 explosions involving unknown weapons near Pisky.",0,1588693869,UKR
7078280,804,UKR36613,36613,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,,,0,10,Europe,Ukraine,Donetsk,Mariupol Municipality,,Hnutove,47.207,37.7501,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 27 explosions involving unknown weapons near Hnutove.",0,1588693871,UKR
7078025,804,UKR36578,36578,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Donetsk,Yasynuvata,,Kamyanka,48.174,37.7863,2,JFO HQ press centre; Ministry of Defence of Ukraine; OSCE SMM-Ukraine,Other,"On 30 April 2020, the NAF rebel forces fired grenade launchers and heavy machine guns at the governmental positions near Kamyanka, Donetsk. The OSCE SMM observed a total of 5 explosions/bursts of fire involving heavy machineguns/unknown weapons near Kamyanka.",0,1588693869,UKR
7078281,804,UKR36614,36614,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,,,0,10,Europe,Ukraine,Donetsk,Yasynuvata,,Mineralne,48.0996,37.8254,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 6 explosions involving unknown weapons near Mineralne.",0,1588693871,UKR
7078026,804,UKR36579,36579,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Donetsk,Avdiivka Municipality,,Avdiivka,48.1394,37.7497,2,Ministry of Defence of Ukraine; JFO HQ press centre,Other,"On 30 April 2020, the NAF rebel forces fired grenade launchers and heavy machine guns at the governmental positions near Avdiivka, Donetsk.",0,1588693869,UKR
7078282,804,UKR36615,36615,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,,2,12,Europe,Ukraine,Donetsk,Bakhmut,,Dolomytne,48.416,38.1346,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 19 explosions/shots/bursts of fire involving small arms/heavy machineguns/unknown weapons near Dolomytne.",0,1588693871,UKR
7078027,804,UKR36580,36580,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Donetsk,Marynsky,,Taramchuk,47.8051,37.5769,2,Ministry of Defence of Ukraine; JFO HQ press centre,Other,"On 30 April 2020, the NAF rebel forces fired grenade launchers and heavy machine guns at the governmental positions near Taramchuk, Donetsk.",0,1588693869,UKR
7078283,804,UKR36616,36616,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,,,0,20,Europe,Ukraine,Donetsk,Bakhmut,,Travneve,48.4254,38.1016,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Travneve.",0,1588693871,UKR
7078028,804,UKR36581,36581,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Donetsk,Marynsky,,Krasnohorivka,48.006,37.5097,2,Ministry of Defence of Ukraine; JFO HQ press centre,Other,"On 30 April 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Krasnohorivka, Donetsk.",0,1588693869,UKR
7078284,804,UKR36617,36617,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,,,0,10,Europe,Ukraine,Luhansk,Popasniansky,,Holubivske,48.692,38.6036,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Holubivske.",0,1588693871,UKR
7078029,804,UKR36582,36582,30-Apr-20,2020,1,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Luhansk,Popasniansky,,Novotoshkivske,48.7234,38.635,2,Ministry of Defence of Ukraine; JFO HQ press centre,Other,"On 30 April 2020, the NAF rebel forces fired 122mm artillery, 120mm and 82mm mortars, anti-tank guided missiles, grenade launchers, heavy machine guns and small arms at the governmental positions near Novotoshkivske, Luhansk.",0,1588693870,UKR
7078285,804,UKR36618,36618,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,,,0,20,Europe,Ukraine,Luhansk,Novoaidarsky,,Orikhove-Donetske,48.7707,38.7968,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 16 explosions involving unknown weapons near Orikhove-Donetske.",0,1588693871,UKR
